label,sample,sensor,channel,mean,std,min,max,median,variance
KO_HIGH_2mm,STWIN_00031,IIS2DH_ACC,A_x [g],-0.04632927272727273,0.06111553245079193,-0.528,0.576,-0.048,0.0037351083067438014
KO_HIGH_2mm,STWIN_00031,IIS2DH_ACC,A_y [g],-0.0435229090909091,0.03848731576992027,-0.48,0.48,-0.048,0.0014812734751735535
KO_HIGH_2mm,STWIN_00031,IIS2DH_ACC,A_z [g],1.0810287272727273,0.4623044072826103,-1.872,4.752,1.056,0.2137253649929256
KO_HIGH_2mm,STWIN_00031,IIS2MDC_MAG,Time,33.69240673407955,19.358409560795124,0.164887,67.240713913,33.69637079,374.74802072348405
KO_HIGH_2mm,STWIN_00031,IIS2MDC_MAG,M_x [gauss],0.6506718181818181,0.05747434824149921,0.39,0.9885,0.633,0.003303300705785124
KO_HIGH_2mm,STWIN_00031,IIS2MDC_MAG,M_y [gauss],-0.1313040909090909,0.044947497468924874,-0.2835,0.015,-0.117,0.0020202775287190083
KO_HIGH_2mm,STWIN_00031,IIS2MDC_MAG,M_z [gauss],-0.16262159090909087,0.06486938003134318,-0.4065,0.102,-0.15,0.004208036465650826
KO_HIGH_2mm,STWIN_00031,IIS3DWB_ACC,Time,33.97043587278837,19.516575302889596,0.165628,67.7742232,33.970973924999996,380.8967115533601
KO_HIGH_2mm,STWIN_00031,IIS3DWB_ACC,A_x [g],0.023588943999999983,0.14092063598070548,-5.283088,5.635912,0.023912,0.019858625645206504
KO_HIGH_2mm,STWIN_00031,IIS3DWB_ACC,A_y [g],-0.09142533627232138,0.10387759165950594,-3.346704,3.299368,-0.091256,0.01079055404897906
KO_HIGH_2mm,STWIN_00031,IIS3DWB_ACC,A_z [g],1.0703418519330354,0.48596367466413926,-3.290584,9.08412,1.069696,0.23616069309307336
KO_HIGH_2mm,STWIN_00031,IMP23ABSU_MIC,Time,33.9821115607603,19.527755112939765,0.159049,67.805173834,33.982112395499996,381.33321975094515
KO_HIGH_2mm,STWIN_00031,IMP23ABSU_MIC,MIC,-0.0111217277486911,643.8884000920173,-15827.0,19031.0,0.0,414592.27177305764
KO_HIGH_2mm,STWIN_00031,IMP34DT05_MIC,Time,33.97532930781032,19.527670026124824,0.152422,67.798235367,33.975329233500005,381.3298966492138
KO_HIGH_2mm,STWIN_00031,IMP34DT05_MIC,MIC,-0.08526331998768094,591.1437550908339,-17335.0,15327.0,0.0,349450.93918289186
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_ACC,Time,33.984122378660274,19.51903069902728,0.176259,67.792005789,33.984032401,380.9925594295693
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_ACC,A_x [g],-0.008445039443478259,0.10992382693583207,-3.19396,3.354512,-0.008296,0.012083247728218758
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_ACC,A_y [g],-0.03365841450434783,0.08783786927507636,-1.850496,1.628456,-0.033672,0.007715491278785403
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_ACC,A_z [g],1.0162635379999998,0.45886491475528324,-2.255536,5.274304,1.016504,0.21055700999337335
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_GYRO,Time,33.984122378660274,19.51903069902728,0.176259,67.792005789,33.984032401,380.9925594295693
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_GYRO,G_x [mdps],335.2586086956522,3829.9957049686195,-45780.0,92820.0,420.0,14668867.100078072
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_GYRO,G_y [mdps],-1132.7570434782608,4508.590663294468,-534800.0,79100.0,-980.0,20327389.76914605
KO_HIGH_2mm,STWIN_00031,ISM330DHCX_GYRO,G_z [mdps],-528.8000869565218,4811.833436909107,-53480.0,367080.0,-560.0,23153741.024556506
KO_HIGH_2mm,STWIN_00031,LPS22HH_PRESS,Time,33.94115712658515,19.215398549758078,0.662336,67.221801063,33.939961452999995,369.2315414260448
KO_HIGH_2mm,STWIN_00031,LPS22HH_PRESS,PRESS,1015.7595492326004,0.04814050912752441,1015.574951172,1015.942138672,1015.759277344,0.0023175086190572614
KO_HIGH_2mm,STWIN_00031,LPS22HH_TEMP,Time,33.94115712658515,19.215398549758078,0.662336,67.221801063,33.939961452999995,369.2315414260448
KO_HIGH_2mm,STWIN_00031,LPS22HH_TEMP,TEMP,32.43618656241791,0.19078927845751603,31.840000153,32.720001221,32.470001221,0.03640054877433959
KO_HIGH_2mm,STWIN_00031,STTS751_TEMP,Time,32.858571997007815,18.917811190273817,0.410096,65.5307426,32.834868708,357.8835802308493
KO_HIGH_2mm,STWIN_00031,STTS751_TEMP,TEMP,31.43359375,0.14035347049391939,31.125,31.6875,31.4375,0.0196990966796875
KO_HIGH_2mm,STWIN_00032,HTS221_HUM,Time,33.85393394765765,19.499794942425897,0.149213,67.591629085,33.853371411,380.24200279665865
KO_HIGH_2mm,STWIN_00032,HTS221_HUM,HUM,52.18035745957883,0.45288160981477216,51.498344421,53.317775726,52.037948608,0.20510175250841953
KO_HIGH_2mm,STWIN_00032,HTS221_TEMP,Time,33.85393394765765,19.499794942425897,0.149213,67.591629085,33.853371411,380.24200279665865
KO_HIGH_2mm,STWIN_00032,HTS221_TEMP,TEMP,32.26442085946353,0.18230495932776,31.677322388,32.584117889,32.288021088,0.03323509819549623
KO_HIGH_2mm,STWIN_00032,IIS2DH_ACC,Time,33.8146785831946,19.43039256429407,0.163238,67.467151188,33.8199164365,377.54015520257434
KO_HIGH_2mm,STWIN_00032,IIS2DH_ACC,A_x [g],-0.04632927272727273,0.06111553245079193,-0.528,0.576,-0.048,0.0037351083067438014
KO_HIGH_2mm,STWIN_00032,IIS2DH_ACC,A_y [g],-0.0435229090909091,0.03848731576992027,-0.48,0.48,-0.048,0.0014812734751735535
KO_HIGH_2mm,STWIN_00032,IIS2DH_ACC,A_z [g],1.0810287272727273,0.4623044072826103,-1.872,4.752,1.056,0.2137253649929256
KO_HIGH_2mm,STWIN_00032,IIS2MDC_MAG,Time,33.69240673407955,19.358409560795124,0.164887,67.240713913,33.69637079,374.74802072348405
KO_HIGH_2mm,STWIN_00032,IIS2MDC_MAG,M_x [gauss],0.6506718181818181,0.05747434824149921,0.39,0.9885,0.633,0.003303300705785124
KO_HIGH_2mm,STWIN_00032,IIS2MDC_MAG,M_y [gauss],-0.1313040909090909,0.044947497468924874,-0.2835,0.015,-0.117,0.0020202775287190083
KO_HIGH_2mm,STWIN_00032,IIS2MDC_MAG,M_z [gauss],-0.16262159090909087,0.06486938003134318,-0.4065,0.102,-0.15,0.004208036465650826
KO_HIGH_2mm,STWIN_00032,IIS3DWB_ACC,Time,33.97043587278837,19.516575302889596,0.165628,67.7742232,33.970973924999996,380.8967115533601
KO_HIGH_2mm,STWIN_00032,IIS3DWB_ACC,A_x [g],0.023588943999999983,0.14092063598070548,-5.283088,5.635912,0.023912,0.019858625645206504
KO_HIGH_2mm,STWIN_00032,IIS3DWB_ACC,A_y [g],-0.09142533627232138,0.10387759165950594,-3.346704,3.299368,-0.091256,0.01079055404897906
KO_HIGH_2mm,STWIN_00032,IIS3DWB_ACC,A_z [g],1.0703418519330354,0.48596367466413926,-3.290584,9.08412,1.069696,0.23616069309307336
KO_HIGH_2mm,STWIN_00032,IMP23ABSU_MIC,Time,33.9821115607603,19.527755112939765,0.159049,67.805173834,33.982112395499996,381.33321975094515
KO_HIGH_2mm,STWIN_00032,IMP23ABSU_MIC,MIC,-0.0111217277486911,643.8884000920173,-15827.0,19031.0,0.0,414592.27177305764
KO_HIGH_2mm,STWIN_00032,IMP34DT05_MIC,Time,33.97532930781032,19.527670026124824,0.152422,67.798235367,33.975329233500005,381.3298966492138
KO_HIGH_2mm,STWIN_00032,IMP34DT05_MIC,MIC,-0.08526331998768094,591.1437550908339,-17335.0,15327.0,0.0,349450.93918289186
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_ACC,Time,33.984122378660274,19.51903069902728,0.176259,67.792005789,33.984032401,380.9925594295693
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_ACC,A_x [g],-0.008445039443478259,0.10992382693583207,-3.19396,3.354512,-0.008296,0.012083247728218758
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_ACC,A_y [g],-0.03365841450434783,0.08783786927507636,-1.850496,1.628456,-0.033672,0.007715491278785403
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_ACC,A_z [g],1.0162635379999998,0.45886491475528324,-2.255536,5.274304,1.016504,0.21055700999337335
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_GYRO,Time,33.984122378660274,19.51903069902728,0.176259,67.792005789,33.984032401,380.9925594295693
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_GYRO,G_x [mdps],335.2586086956522,3829.9957049686195,-45780.0,92820.0,420.0,14668867.100078072
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_GYRO,G_y [mdps],-1132.7570434782608,4508.590663294468,-534800.0,79100.0,-980.0,20327389.76914605
KO_HIGH_2mm,STWIN_00032,ISM330DHCX_GYRO,G_z [mdps],-528.8000869565218,4811.833436909107,-53480.0,367080.0,-560.0,23153741.024556506
KO_HIGH_2mm,STWIN_00032,LPS22HH_PRESS,Time,33.94115712658515,19.215398549758078,0.662336,67.221801063,33.939961452999995,369.2315414260448
KO_HIGH_2mm,STWIN_00032,LPS22HH_PRESS,PRESS,1015.7595492326004,0.04814050912752441,1015.574951172,1015.942138672,1015.759277344,0.0023175086190572614
KO_HIGH_2mm,STWIN_00032,LPS22HH_TEMP,Time,33.94115712658515,19.215398549758078,0.662336,67.221801063,33.939961452999995,369.2315414260448
KO_HIGH_2mm,STWIN_00032,LPS22HH_TEMP,TEMP,32.43618656241791,0.19078927845751603,31.840000153,32.720001221,32.470001221,0.03640054877433959
KO_HIGH_2mm,STWIN_00032,STTS751_TEMP,Time,32.858571997007815,18.917811190273817,0.410096,65.5307426,32.834868708,357.8835802308493
KO_HIGH_2mm,STWIN_00032,STTS751_TEMP,TEMP,31.43359375,0.14035347049391939,31.125,31.6875,31.4375,0.0196990966796875
KO_LOW_2mm,STWIN_00001,HTS221_HUM,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00001,HTS221_HUM,HUM,55.04063706341412,0.7879964044667971,53.746692657,56.742179871,54.929668427,0.6209383334526001
KO_LOW_2mm,STWIN_00001,HTS221_TEMP,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00001,HTS221_TEMP,TEMP,31.03017586053412,0.23580144505446518,30.344884872,31.418237686,31.06662178,0.05560232148977396
KO_LOW_2mm,STWIN_00001,IIS2DH_ACC,Time,51.02051439088987,29.355165414902917,0.178977,101.882389589,51.024616064,861.7257365363123
KO_LOW_2mm,STWIN_00001,IIS2DH_ACC,A_x [g],-0.049426285714285714,0.02847837529489989,-0.288,0.144,-0.048,0.0008110178594371644
KO_LOW_2mm,STWIN_00001,IIS2DH_ACC,A_y [g],-0.04449203007518797,0.024764358567854947,-0.192,0.096,-0.048,0.0006132734552772908
KO_LOW_2mm,STWIN_00001,IIS2DH_ACC,A_z [g],1.0826064360902257,0.17408185403551227,-0.48,2.592,1.104,0.030304491904441403
KO_LOW_2mm,STWIN_00001,IIS2MDC_MAG,Time,51.0376296802903,29.37165231766105,0.180909,101.91309455,51.030421999,862.6939598695636
KO_LOW_2mm,STWIN_00001,IIS2MDC_MAG,M_x [gauss],0.641421,0.07651569550752316,0.357,0.9645,0.63,0.005854651658999999
KO_LOW_2mm,STWIN_00001,IIS2MDC_MAG,M_y [gauss],0.0931998,0.05114255351427028,-0.0615,0.249,0.099,0.0026155607799599996
KO_LOW_2mm,STWIN_00001,IIS2MDC_MAG,M_z [gauss],-0.15940815,0.08427936662420701,-0.4125,0.1365,-0.165,0.0071030116385775
KO_LOW_2mm,STWIN_00001,IMP23ABSU_MIC,Time,51.11277390186295,29.40890700457284,0.175058,102.050496375,51.112772871000004,864.8838112036135
KO_LOW_2mm,STWIN_00001,IMP23ABSU_MIC,MIC,-0.02705424335378323,169.25558873012372,-3438.0,2964.0,0.0,28647.454316380783
KO_LOW_2mm,STWIN_00001,IMP34DT05_MIC,Time,51.105779916471164,29.4087793437972,0.16829,102.0432694,51.105779725,864.8763024921528
KO_LOW_2mm,STWIN_00001,IMP34DT05_MIC,MIC,-0.08088609406952965,183.6023547549165,-2150.0,2860.0,0.0,33709.82467155021
KO_LOW_2mm,STWIN_00001,ISM330DHCX_ACC,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00001,ISM330DHCX_ACC,A_x [g],-0.007838031745664744,0.02110725275462973,-0.447496,0.586088,-0.007808,0.0004455161188478244
KO_LOW_2mm,STWIN_00001,ISM330DHCX_ACC,A_y [g],-0.03365824855491329,0.017639707039193674,-0.905728,0.77348,-0.033672,0.0003111592644285788
KO_LOW_2mm,STWIN_00001,ISM330DHCX_ACC,A_z [g],1.016682009988439,0.1688938530438004,-0.51484,2.63276,1.016992,0.028525133595980846
KO_LOW_2mm,STWIN_00001,ISM330DHCX_GYRO,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00001,ISM330DHCX_GYRO,G_x [mdps],323.6093930635838,3133.3250267325866,-12880.0,91000.0,420.0,9817725.723148765
KO_LOW_2mm,STWIN_00001,ISM330DHCX_GYRO,G_y [mdps],-1134.115317919075,3837.4383082156164,-536620.0,68460.0,-980.0,14725932.769360732
KO_LOW_2mm,STWIN_00001,ISM330DHCX_GYRO,G_z [mdps],-519.2482658959538,3752.437274423072,-67620.0,370720.0,-560.0,14080785.498479653
KO_LOW_2mm,STWIN_00001,LPS22HH_PRESS,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00001,LPS22HH_PRESS,PRESS,1016.2531929605328,0.050415486484991716,1016.052490234,1016.430419922,1016.253173828,0.0025417212775183822
KO_LOW_2mm,STWIN_00001,LPS22HH_TEMP,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00001,LPS22HH_TEMP,TEMP,31.357909414927672,0.23407206578567644,30.659999847,31.719999313,31.38999939,0.05478973198117404
KO_LOW_2mm,STWIN_00001,STTS751_TEMP,Time,50.269304435760205,28.965284224723668,0.425913,100.324913368,50.2648006115,838.9876902190257
KO_LOW_2mm,STWIN_00001,STTS751_TEMP,TEMP,30.216996173469386,0.2262228349023945,29.75,30.5625,30.25,0.05117677103127604
KO_LOW_2mm,STWIN_00002,HTS221_HUM,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00002,HTS221_HUM,HUM,55.04063706341412,0.7879964044667971,53.746692657,56.742179871,54.929668427,0.6209383334526001
KO_LOW_2mm,STWIN_00002,HTS221_TEMP,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00002,HTS221_TEMP,TEMP,31.03017586053412,0.23580144505446518,30.344884872,31.418237686,31.06662178,0.05560232148977396
KO_LOW_2mm,STWIN_00002,IIS2DH_ACC,Time,51.02051439088987,29.355165414902917,0.178977,101.882389589,51.024616064,861.7257365363123
KO_LOW_2mm,STWIN_00002,IIS2DH_ACC,A_x [g],-0.049426285714285714,0.02847837529489989,-0.288,0.144,-0.048,0.0008110178594371644
KO_LOW_2mm,STWIN_00002,IIS2DH_ACC,A_y [g],-0.04449203007518797,0.024764358567854947,-0.192,0.096,-0.048,0.0006132734552772908
KO_LOW_2mm,STWIN_00002,IIS2DH_ACC,A_z [g],1.0826064360902257,0.17408185403551227,-0.48,2.592,1.104,0.030304491904441403
KO_LOW_2mm,STWIN_00002,IIS2MDC_MAG,Time,51.0376296802903,29.37165231766105,0.180909,101.91309455,51.030421999,862.6939598695636
KO_LOW_2mm,STWIN_00002,IIS2MDC_MAG,M_x [gauss],0.641421,0.07651569550752316,0.357,0.9645,0.63,0.005854651658999999
KO_LOW_2mm,STWIN_00002,IIS2MDC_MAG,M_y [gauss],0.0931998,0.05114255351427028,-0.0615,0.249,0.099,0.0026155607799599996
KO_LOW_2mm,STWIN_00002,IIS2MDC_MAG,M_z [gauss],-0.15940815,0.08427936662420701,-0.4125,0.1365,-0.165,0.0071030116385775
KO_LOW_2mm,STWIN_00002,IMP23ABSU_MIC,Time,51.11277390186295,29.40890700457284,0.175058,102.050496375,51.112772871000004,864.8838112036135
KO_LOW_2mm,STWIN_00002,IMP23ABSU_MIC,MIC,-0.02705424335378323,169.25558873012372,-3438.0,2964.0,0.0,28647.454316380783
KO_LOW_2mm,STWIN_00002,IMP34DT05_MIC,Time,51.105779916471164,29.4087793437972,0.16829,102.0432694,51.105779725,864.8763024921528
KO_LOW_2mm,STWIN_00002,IMP34DT05_MIC,MIC,-0.08088609406952965,183.6023547549165,-2150.0,2860.0,0.0,33709.82467155021
KO_LOW_2mm,STWIN_00002,ISM330DHCX_ACC,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00002,ISM330DHCX_ACC,A_x [g],-0.007838031745664744,0.02110725275462973,-0.447496,0.586088,-0.007808,0.0004455161188478244
KO_LOW_2mm,STWIN_00002,ISM330DHCX_ACC,A_y [g],-0.03365824855491329,0.017639707039193674,-0.905728,0.77348,-0.033672,0.0003111592644285788
KO_LOW_2mm,STWIN_00002,ISM330DHCX_ACC,A_z [g],1.016682009988439,0.1688938530438004,-0.51484,2.63276,1.016992,0.028525133595980846
KO_LOW_2mm,STWIN_00002,ISM330DHCX_GYRO,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00002,ISM330DHCX_GYRO,G_x [mdps],323.6093930635838,3133.3250267325866,-12880.0,91000.0,420.0,9817725.723148765
KO_LOW_2mm,STWIN_00002,ISM330DHCX_GYRO,G_y [mdps],-1134.115317919075,3837.4383082156164,-536620.0,68460.0,-980.0,14725932.769360732
KO_LOW_2mm,STWIN_00002,ISM330DHCX_GYRO,G_z [mdps],-519.2482658959538,3752.437274423072,-67620.0,370720.0,-560.0,14080785.498479653
KO_LOW_2mm,STWIN_00002,LPS22HH_PRESS,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00002,LPS22HH_PRESS,PRESS,1016.2531929605328,0.050415486484991716,1016.052490234,1016.430419922,1016.253173828,0.0025417212775183822
KO_LOW_2mm,STWIN_00002,LPS22HH_TEMP,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00002,LPS22HH_TEMP,TEMP,31.357909414927672,0.23407206578567644,30.659999847,31.719999313,31.38999939,0.05478973198117404
KO_LOW_2mm,STWIN_00002,STTS751_TEMP,Time,50.269304435760205,28.965284224723668,0.425913,100.324913368,50.2648006115,838.9876902190257
KO_LOW_2mm,STWIN_00002,STTS751_TEMP,TEMP,30.216996173469386,0.2262228349023945,29.75,30.5625,30.25,0.05117677103127604
KO_LOW_2mm,STWIN_00003,HTS221_HUM,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00003,HTS221_HUM,HUM,55.04063706341412,0.7879964044667971,53.746692657,56.742179871,54.929668427,0.6209383334526001
KO_LOW_2mm,STWIN_00003,HTS221_TEMP,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00003,HTS221_TEMP,TEMP,31.03017586053412,0.23580144505446518,30.344884872,31.418237686,31.06662178,0.05560232148977396
KO_LOW_2mm,STWIN_00003,IIS2DH_ACC,Time,51.02051439088987,29.355165414902917,0.178977,101.882389589,51.024616064,861.7257365363123
KO_LOW_2mm,STWIN_00003,IIS2DH_ACC,A_x [g],-0.049426285714285714,0.02847837529489989,-0.288,0.144,-0.048,0.0008110178594371644
KO_LOW_2mm,STWIN_00003,IIS2DH_ACC,A_y [g],-0.04449203007518797,0.024764358567854947,-0.192,0.096,-0.048,0.0006132734552772908
KO_LOW_2mm,STWIN_00003,IIS2DH_ACC,A_z [g],1.0826064360902257,0.17408185403551227,-0.48,2.592,1.104,0.030304491904441403
KO_LOW_2mm,STWIN_00003,IIS2MDC_MAG,Time,51.0376296802903,29.37165231766105,0.180909,101.91309455,51.030421999,862.6939598695636
KO_LOW_2mm,STWIN_00003,IIS2MDC_MAG,M_x [gauss],0.641421,0.07651569550752316,0.357,0.9645,0.63,0.005854651658999999
KO_LOW_2mm,STWIN_00003,IIS2MDC_MAG,M_y [gauss],0.0931998,0.05114255351427028,-0.0615,0.249,0.099,0.0026155607799599996
KO_LOW_2mm,STWIN_00003,IIS2MDC_MAG,M_z [gauss],-0.15940815,0.08427936662420701,-0.4125,0.1365,-0.165,0.0071030116385775
KO_LOW_2mm,STWIN_00003,IMP23ABSU_MIC,Time,51.11277390186295,29.40890700457284,0.175058,102.050496375,51.112772871000004,864.8838112036135
KO_LOW_2mm,STWIN_00003,IMP23ABSU_MIC,MIC,-0.02705424335378323,169.25558873012372,-3438.0,2964.0,0.0,28647.454316380783
KO_LOW_2mm,STWIN_00003,IMP34DT05_MIC,Time,51.105779916471164,29.4087793437972,0.16829,102.0432694,51.105779725,864.8763024921528
KO_LOW_2mm,STWIN_00003,IMP34DT05_MIC,MIC,-0.08088609406952965,183.6023547549165,-2150.0,2860.0,0.0,33709.82467155021
KO_LOW_2mm,STWIN_00003,ISM330DHCX_ACC,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00003,ISM330DHCX_ACC,A_x [g],-0.007838031745664744,0.02110725275462973,-0.447496,0.586088,-0.007808,0.0004455161188478244
KO_LOW_2mm,STWIN_00003,ISM330DHCX_ACC,A_y [g],-0.03365824855491329,0.017639707039193674,-0.905728,0.77348,-0.033672,0.0003111592644285788
KO_LOW_2mm,STWIN_00003,ISM330DHCX_ACC,A_z [g],1.016682009988439,0.1688938530438004,-0.51484,2.63276,1.016992,0.028525133595980846
KO_LOW_2mm,STWIN_00003,ISM330DHCX_GYRO,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00003,ISM330DHCX_GYRO,G_x [mdps],323.6093930635838,3133.3250267325866,-12880.0,91000.0,420.0,9817725.723148765
KO_LOW_2mm,STWIN_00003,ISM330DHCX_GYRO,G_y [mdps],-1134.115317919075,3837.4383082156164,-536620.0,68460.0,-980.0,14725932.769360732
KO_LOW_2mm,STWIN_00003,ISM330DHCX_GYRO,G_z [mdps],-519.2482658959538,3752.437274423072,-67620.0,370720.0,-560.0,14080785.498479653
KO_LOW_2mm,STWIN_00003,LPS22HH_PRESS,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00003,LPS22HH_PRESS,PRESS,1016.2531929605328,0.050415486484991716,1016.052490234,1016.430419922,1016.253173828,0.0025417212775183822
KO_LOW_2mm,STWIN_00003,LPS22HH_TEMP,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
KO_LOW_2mm,STWIN_00003,LPS22HH_TEMP,TEMP,31.357909414927672,0.23407206578567644,30.659999847,31.719999313,31.38999939,0.05478973198117404
KO_LOW_2mm,STWIN_00003,STTS751_TEMP,Time,50.269304435760205,28.965284224723668,0.425913,100.324913368,50.2648006115,838.9876902190257
KO_LOW_2mm,STWIN_00003,STTS751_TEMP,TEMP,30.216996173469386,0.2262228349023945,29.75,30.5625,30.25,0.05117677103127604
KO_LOW_2mm,STWIN_00004,HTS221_HUM,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00004,HTS221_HUM,HUM,55.04063706341412,0.7879964044667971,53.746692657,56.742179871,54.929668427,0.6209383334526001
KO_LOW_2mm,STWIN_00004,HTS221_TEMP,Time,50.73947919783608,29.243037707675875,0.165224,101.354481895,50.736880617,855.1552543725531
KO_LOW_2mm,STWIN_00004,HTS221_TEMP,TEMP,31.03017586053412,0.23580144505446518,30.344884872,31.418237686,31.06662178,0.05560232148977396
KO_LOW_2mm,STWIN_00004,IIS2DH_ACC,Time,51.02051439088987,29.355165414902917,0.178977,101.882389589,51.024616064,861.7257365363123
KO_LOW_2mm,STWIN_00004,IIS2DH_ACC,A_x [g],-0.049426285714285714,0.02847837529489989,-0.288,0.144,-0.048,0.0008110178594371644
KO_LOW_2mm,STWIN_00004,IIS2DH_ACC,A_y [g],-0.04449203007518797,0.024764358567854947,-0.192,0.096,-0.048,0.0006132734552772908
KO_LOW_2mm,STWIN_00004,IIS2DH_ACC,A_z [g],1.0826064360902257,0.17408185403551227,-0.48,2.592,1.104,0.030304491904441403
KO_LOW_2mm,STWIN_00004,IIS2MDC_MAG,Time,51.0376296802903,29.37165231766105,0.180909,101.91309455,51.030421999,862.6939598695636
KO_LOW_2mm,STWIN_00004,IIS2MDC_MAG,M_x [gauss],0.641421,0.07651569550752316,0.357,0.9645,0.63,0.005854651658999999
KO_LOW_2mm,STWIN_00004,IIS2MDC_MAG,M_y [gauss],0.0931998,0.05114255351427028,-0.0615,0.249,0.099,0.0026155607799599996
KO_LOW_2mm,STWIN_00004,IIS2MDC_MAG,M_z [gauss],-0.15940815,0.08427936662420701,-0.4125,0.1365,-0.165,0.0071030116385775
KO_LOW_2mm,STWIN_00004,IMP23ABSU_MIC,Time,51.11277390186295,29.40890700457284,0.175058,102.050496375,51.112772871000004,864.8838112036135
KO_LOW_2mm,STWIN_00004,IMP23ABSU_MIC,MIC,-0.02705424335378323,169.25558873012372,-3438.0,2964.0,0.0,28647.454316380783
KO_LOW_2mm,STWIN_00004,IMP34DT05_MIC,Time,51.105779916471164,29.4087793437972,0.16829,102.0432694,51.105779725,864.8763024921528
KO_LOW_2mm,STWIN_00004,IMP34DT05_MIC,MIC,-0.08088609406952965,183.6023547549165,-2150.0,2860.0,0.0,33709.82467155021
KO_LOW_2mm,STWIN_00004,ISM330DHCX_ACC,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00004,ISM330DHCX_ACC,A_x [g],-0.007838031745664744,0.02110725275462973,-0.447496,0.586088,-0.007808,0.0004455161188478244
KO_LOW_2mm,STWIN_00004,ISM330DHCX_ACC,A_y [g],-0.03365824855491329,0.017639707039193674,-0.905728,0.77348,-0.033672,0.0003111592644285788
KO_LOW_2mm,STWIN_00004,ISM330DHCX_ACC,A_z [g],1.016682009988439,0.1688938530438004,-0.51484,2.63276,1.016992,0.028525133595980846
KO_LOW_2mm,STWIN_00004,ISM330DHCX_GYRO,Time,51.049548011196634,29.362690912796108,0.192227,101.907224434,51.0493980165,862.167617640399
KO_LOW_2mm,STWIN_00004,ISM330DHCX_GYRO,G_x [mdps],323.6093930635838,3133.3250267325866,-12880.0,91000.0,420.0,9817725.723148765
KO_LOW_2mm,STWIN_00004,ISM330DHCX_GYRO,G_y [mdps],-1134.115317919075,3837.4383082156164,-536620.0,68460.0,-980.0,14725932.769360732
KO_LOW_2mm,STWIN_00004,ISM330DHCX_GYRO,G_z [mdps],-519.2482658959538,3752.437274423072,-67620.0,370720.0,-560.0,14080785.498479653
KO_LOW_2mm,STWIN_00004,LPS22HH_PRESS,Time,50.83717759133446,28.962285528730803,0.678188,100.997628915,50.8379727005,838.8139830477296
