label,sample,HTS221_HUM_HUM_max,HTS221_HUM_HUM_mean,HTS221_HUM_HUM_median,HTS221_HUM_HUM_min,HTS221_HUM_HUM_std,HTS221_HUM_HUM_variance,HTS221_HUM_Time_max,HTS221_HUM_Time_mean,HTS221_HUM_Time_median,HTS221_HUM_Time_min,HTS221_HUM_Time_std,HTS221_HUM_Time_variance,HTS221_TEMP_TEMP_max,HTS221_TEMP_TEMP_mean,HTS221_TEMP_TEMP_median,HTS221_TEMP_TEMP_min,HTS221_TEMP_TEMP_std,HTS221_TEMP_TEMP_variance,HTS221_TEMP_Time_max,HTS221_TEMP_Time_mean,HTS221_TEMP_Time_median,HTS221_TEMP_Time_min,HTS221_TEMP_Time_std,HTS221_TEMP_Time_variance,IIS2DH_ACC_A_x_max,IIS2DH_ACC_A_x_mean,IIS2DH_ACC_A_x_median,IIS2DH_ACC_A_x_min,IIS2DH_ACC_A_x_std,IIS2DH_ACC_A_x_variance,IIS2DH_ACC_A_y_max,IIS2DH_ACC_A_y_mean,IIS2DH_ACC_A_y_median,IIS2DH_ACC_A_y_min,IIS2DH_ACC_A_y_std,IIS2DH_ACC_A_y_variance,IIS2DH_ACC_A_z_max,IIS2DH_ACC_A_z_mean,IIS2DH_ACC_A_z_median,IIS2DH_ACC_A_z_min,IIS2DH_ACC_A_z_std,IIS2DH_ACC_A_z_variance,IIS2DH_ACC_Time_max,IIS2DH_ACC_Time_mean,IIS2DH_ACC_Time_median,IIS2DH_ACC_Time_min,IIS2DH_ACC_Time_std,IIS2DH_ACC_Time_variance,IIS2MDC_MAG_M_x_max,IIS2MDC_MAG_M_x_mean,IIS2MDC_MAG_M_x_median,IIS2MDC_MAG_M_x_min,IIS2MDC_MAG_M_x_std,IIS2MDC_MAG_M_x_variance,IIS2MDC_MAG_M_y_max,IIS2MDC_MAG_M_y_mean,IIS2MDC_MAG_M_y_median,IIS2MDC_MAG_M_y_min,IIS2MDC_MAG_M_y_std,IIS2MDC_MAG_M_y_variance,IIS2MDC_MAG_M_z_max,IIS2MDC_MAG_M_z_mean,IIS2MDC_MAG_M_z_median,IIS2MDC_MAG_M_z_min,IIS2MDC_MAG_M_z_std,IIS2MDC_MAG_M_z_variance,IIS2MDC_MAG_Time_max,IIS2MDC_MAG_Time_mean,IIS2MDC_MAG_Time_median,IIS2MDC_MAG_Time_min,IIS2MDC_MAG_Time_std,IIS2MDC_MAG_Time_variance,IIS3DWB_ACC_A_x_max,IIS3DWB_ACC_A_x_mean,IIS3DWB_ACC_A_x_median,IIS3DWB_ACC_A_x_min,IIS3DWB_ACC_A_x_std,IIS3DWB_ACC_A_x_variance,IIS3DWB_ACC_A_y_max,IIS3DWB_ACC_A_y_mean,IIS3DWB_ACC_A_y_median,IIS3DWB_ACC_A_y_min,IIS3DWB_ACC_A_y_std,IIS3DWB_ACC_A_y_variance,IIS3DWB_ACC_A_z_max,IIS3DWB_ACC_A_z_mean,IIS3DWB_ACC_A_z_median,IIS3DWB_ACC_A_z_min,IIS3DWB_ACC_A_z_std,IIS3DWB_ACC_A_z_variance,IIS3DWB_ACC_Time_max,IIS3DWB_ACC_Time_mean,IIS3DWB_ACC_Time_median,IIS3DWB_ACC_Time_min,IIS3DWB_ACC_Time_std,IIS3DWB_ACC_Time_variance,IMP23ABSU_MIC_MIC_max,IMP23ABSU_MIC_MIC_mean,IMP23ABSU_MIC_MIC_median,IMP23ABSU_MIC_MIC_min,IMP23ABSU_MIC_MIC_std,IMP23ABSU_MIC_MIC_variance,IMP23ABSU_MIC_Time_max,IMP23ABSU_MIC_Time_mean,IMP23ABSU_MIC_Time_median,IMP23ABSU_MIC_Time_min,IMP23ABSU_MIC_Time_std,IMP23ABSU_MIC_Time_variance,IMP34DT05_MIC_MIC_max,IMP34DT05_MIC_MIC_mean,IMP34DT05_MIC_MIC_median,IMP34DT05_MIC_MIC_min,IMP34DT05_MIC_MIC_std,IMP34DT05_MIC_MIC_variance,IMP34DT05_MIC_Time_max,IMP34DT05_MIC_Time_mean,IMP34DT05_MIC_Time_median,IMP34DT05_MIC_Time_min,IMP34DT05_MIC_Time_std,IMP34DT05_MIC_Time_variance,ISM330DHCX_ACC_A_x_max,ISM330DHCX_ACC_A_x_mean,ISM330DHCX_ACC_A_x_median,ISM330DHCX_ACC_A_x_min,ISM330DHCX_ACC_A_x_std,ISM330DHCX_ACC_A_x_variance,ISM330DHCX_ACC_A_y_max,ISM330DHCX_ACC_A_y_mean,ISM330DHCX_ACC_A_y_median,ISM330DHCX_ACC_A_y_min,ISM330DHCX_ACC_A_y_std,ISM330DHCX_ACC_A_y_variance,ISM330DHCX_ACC_A_z_max,ISM330DHCX_ACC_A_z_mean,ISM330DHCX_ACC_A_z_median,ISM330DHCX_ACC_A_z_min,ISM330DHCX_ACC_A_z_std,ISM330DHCX_ACC_A_z_variance,ISM330DHCX_ACC_Time_max,ISM330DHCX_ACC_Time_mean,ISM330DHCX_ACC_Time_median,ISM330DHCX_ACC_Time_min,ISM330DHCX_ACC_Time_std,ISM330DHCX_ACC_Time_variance,ISM330DHCX_GYRO_G_x_max,ISM330DHCX_GYRO_G_x_mean,ISM330DHCX_GYRO_G_x_median,ISM330DHCX_GYRO_G_x_min,ISM330DHCX_GYRO_G_x_std,ISM330DHCX_GYRO_G_x_variance,ISM330DHCX_GYRO_G_y_max,ISM330DHCX_GYRO_G_y_mean,ISM330DHCX_GYRO_G_y_median,ISM330DHCX_GYRO_G_y_min,ISM330DHCX_GYRO_G_y_std,ISM330DHCX_GYRO_G_y_variance,ISM330DHCX_GYRO_G_z_max,ISM330DHCX_GYRO_G_z_mean,ISM330DHCX_GYRO_G_z_median,ISM330DHCX_GYRO_G_z_min,ISM330DHCX_GYRO_G_z_std,ISM330DHCX_GYRO_G_z_variance,ISM330DHCX_GYRO_Time_max,ISM330DHCX_GYRO_Time_mean,ISM330DHCX_GYRO_Time_median,ISM330DHCX_GYRO_Time_min,ISM330DHCX_GYRO_Time_std,ISM330DHCX_GYRO_Time_variance,LPS22HH_PRESS_PRESS_max,LPS22HH_PRESS_PRESS_mean,LPS22HH_PRESS_PRESS_median,LPS22HH_PRESS_PRESS_min,LPS22HH_PRESS_PRESS_std,LPS22HH_PRESS_PRESS_variance,LPS22HH_PRESS_Time_max,LPS22HH_PRESS_Time_mean,LPS22HH_PRESS_Time_median,LPS22HH_PRESS_Time_min,LPS22HH_PRESS_Time_std,LPS22HH_PRESS_Time_variance,LPS22HH_TEMP_TEMP_max,LPS22HH_TEMP_TEMP_mean,LPS22HH_TEMP_TEMP_median,LPS22HH_TEMP_TEMP_min,LPS22HH_TEMP_TEMP_std,LPS22HH_TEMP_TEMP_variance,LPS22HH_TEMP_Time_max,LPS22HH_TEMP_Time_mean,LPS22HH_TEMP_Time_median,LPS22HH_TEMP_Time_min,LPS22HH_TEMP_Time_std,LPS22HH_TEMP_Time_variance,STTS751_TEMP_TEMP_max,STTS751_TEMP_TEMP_mean,STTS751_TEMP_TEMP_median,STTS751_TEMP_TEMP_min,STTS751_TEMP_TEMP_std,STTS751_TEMP_TEMP_variance,STTS751_TEMP_Time_max,STTS751_TEMP_Time_mean,STTS751_TEMP_Time_median,STTS751_TEMP_Time_min,STTS751_TEMP_Time_std,STTS751_TEMP_Time_variance
KO_HIGH_2mm,PMI_100rpm,56.0884285,55.00802842,54.9919281,53.94039536,0.477751313,0.228246317,77.56509236,38.87430936,38.87211431,0.189785,22.360029,499.9708971,31.62180328,31.31097798,31.34421349,30.69650078,0.197365133,0.038952996,77.56509236,38.87430936,38.87211431,0.189785,22.360029,499.9708971,0.048,-0.056528621,-0.048,-0.144,0.025386565,0.000644478,0.048,-0.046340039,-0.048,-0.144,0.023289915,0.00054242,1.152,1.074424078,1.056,0.96,0.026359546,0.000694826,78.88071903,39.51457077,39.51582729,0.15301,22.72469712,516.4118593,0.762,0.618517403,0.618,0.477,0.069598291,0.004843922,0.1335,0.040735519,0.0405,-0.0525,0.047320912,0.002239269,-0.0435,-0.184460065,-0.1845,-0.3255,0.064355927,0.004141685,78.46632658,39.29981219,39.30059149,0.155055,22.61381657,511.3847,0.088816,0.021043084,0.020984,-0.051728,0.013636155,0.000185945,-0.020008,-0.09318617,-0.093208,-0.165432,0.013687405,0.000187345,1.165344,1.074765576,1.075064,0.992104,0.016470894,0.00027129,79.22267946,39.68730363,39.68555493,0.155973,22.82467514,520.9657952,1476,0.737229559,0,-1592,75.3187484,5672.91386,79.26446341,39.70667003,39.70667392,0.14921,22.83851252,521.5976543,1408,-0.033911246,0,-1413,102.3591555,10477.39672,79.24692111,39.69484823,39.6948481,0.142775,22.83540597,521.4557656,0.040016,-0.008249938,-0.008296,-0.059048,0.0093229,8.69E-05,0.0122,-0.033451978,-0.033672,-0.08296,0.0087288,7.62E-05,1.044808,1.016413122,1.016504,0.974536,0.006395235,4.09E-05,79.24686813,39.70672481,39.7067498,0.166461,22.82861424,521.1456281,34160,307.2495167,420,-14700,3128.37825,9786750.478,79100,-1098.954461,-980,-177800,3421.306963,11705341.34,155960,-512.3250558,-560,-149800,3762.019944,14152794.06,79.24686813,39.70672481,39.7067498,0.166461,22.82861424,521.1456281,1011.12207,1010.931607,1010.931885,1010.72876,0.049581348,0.00245831,78.17149221,39.40971072,39.40661305,0.652108,22.37955589,500.844522,32,31.74020124,31.79000092,31.13999939,0.18400886,0.033859261,78.17149221,39.40971072,39.40661305,0.652108,22.37955589,500.844522,30.9375,30.68564967,30.6875,30.3125,0.166626408,0.02776436,77.73571515,38.95807242,38.93894592,0.399946,22.443963,503.7314752
KO_HIGH_2mm,PMI_150rpm,54.68061829,53.86577768,53.84008408,53.1206131,0.308627373,0.095250856,79.55106693,39.86619148,39.86319909,0.190603,22.93268695,525.9081306,32.15847778,31.92915224,31.95491219,31.43674278,0.146158368,0.021362268,79.55106693,39.86619148,39.86319909,0.190603,22.93268695,525.9081306,0.048,-0.056456229,-0.048,-0.144,0.026181613,0.000685477,0.048,-0.0456128,-0.048,-0.144,0.027122293,0.000735619,1.296,1.074890971,1.056,0.96,0.027870898,0.000776787,80.39471482,40.2742939,40.27815147,0.154276,23.16225537,536.4900741,0.738,0.618324304,0.618,0.498,0.057558323,0.003312961,0.1245,0.035453165,0.036,-0.051,0.046935751,0.002202965,-0.0585,-0.177642152,-0.177,-0.2955,0.055006807,0.003025749,80.55351048,40.32970834,40.32683276,0.155872,23.22007752,539.172,0.136152,0.020922589,0.020984,-0.07076,0.017608753,0.000310068,0.047336,-0.093199499,-0.093208,-0.249368,0.030623059,0.000937772,1.187792,1.074746394,1.074576,0.963312,0.021408697,0.000458332,80.77559363,40.46693099,40.46760605,0.156477,23.27317721,541.6407776,2637,0.266360819,0,-2250,85.92845766,7383.699835,80.81210228,40.48098968,40.48098783,0.150087,23.28505861,542.1939544,1349,0.04969938,0,-1266,111.8373556,12507.59411,80.81026469,40.47694176,40.47694158,0.143618,23.2864609,542.259261,0.069296,-0.008283801,-0.008296,-0.072712,0.01400519,0.000196145,0.077104,-0.033487168,-0.033672,-0.145424,0.026205312,0.000686718,1.066768,1.016574762,1.016504,0.964288,0.012648094,0.000159974,80.7189334,40.44312245,40.44312648,0.167365,23.25325235,540.7137446,31500,308.0694891,420,-13860,3141.004077,9865906.612,71120,-1098.136752,-980,-176820,3488.093361,12166795.3,132860,-511.9789781,-560,-110040,3631.844627,13190295.39,80.7189334,40.44312245,40.44312648,0.167365,23.25325235,540.7137446,1011.102051,1010.909571,1010.910034,1010.730713,0.049936156,0.00249362,80.17872349,40.41372799,40.41279142,0.653374,22.95834193,527.0854642,32.56000137,32.35428174,32.38000107,31.84000015,0.14585218,0.021272858,80.17872349,40.41372799,40.41279142,0.653374,22.95834193,527.0854642,31.5,31.2890625,31.3125,31,0.125356313,0.015714205,79.82414412,40.00042286,39.97459309,0.401143,23.04991565,531.2986114
KO_HIGH_2mm,PMI_250rpm,53.78128052,53.22885829,53.20016861,52.75741959,0.209564456,0.043917261,75.64721185,37.93950501,37.93829217,0.239167,21.79239597,474.908522,32.5471077,32.29813171,32.3250351,31.82537079,0.129733438,0.016830765,75.64721185,37.93950501,37.93829217,0.239167,21.79239597,474.908522,0.096,-0.045876,-0.048,-0.192,0.038190386,0.001458506,0.048,-0.04535808,-0.048,-0.144,0.028092535,0.00078919,1.296,1.07671488,1.056,0.864,0.04124862,0.001701449,76.6677951,38.44246189,38.44393567,0.202511,22.08059123,487.5525091,0.7035,0.6162508,0.6165,0.528,0.039778375,0.001582319,0.117,0.0310848,0.0315,-0.0525,0.047298072,0.002237108,-0.075,-0.1748716,-0.1755,-0.2775,0.044163837,0.001950445,76.49633871,38.35604288,38.36714684,0.20445,22.03146015,485.3852362,0.305488,0.021250666,0.021472,-0.207888,0.047213587,0.002229123,0.118096,-0.092904635,-0.09272,-0.272304,0.034631447,0.001199337,1.477176,1.074367166,1.074088,0.571448,0.063552932,0.004038975,76.71370058,38.4576459,38.45542103,0.205334,22.08625718,487.8027561,1257,0.717315911,-3,-1136,203.6054188,41455.16656,76.73019113,38.46439898,38.464395,0.198607,22.09276492,488.0902617,1322,-2.434521917,23,-1631,359.1747379,129006.4924,76.71296648,38.45256023,38.45256013,0.192153,22.08966183,487.9531596,0.244,-0.008280246,-0.007808,-0.208864,0.044956801,0.002021114,0.13176,-0.033486048,-0.033184,-0.182512,0.030441988,0.000926715,1.348344,1.016581985,1.01504,0.73688,0.050114601,0.002511473,76.65234174,38.43396496,38.43381493,0.217591,22.06534676,486.8795276,32340,308.7953077,420,-14700,3165.992357,10023507.61,66780,-1107.695346,-980,-166320,4123.02814,16999361.04,156800,-511.7764615,-560,-124180,3740.798392,13993572.61,76.65234174,38.43396496,38.43381493,0.217591,22.06534676,486.8795276,1011.098877,1010.856155,1010.855957,1010.635498,0.050343201,0.002534438,76.25118202,38.4745015,38.47300421,0.701609,21.81042494,475.6946361,32.88999939,32.72949857,32.75,32.31000137,0.107469053,0.011549597,76.25118202,38.4745015,38.47300421,0.701609,21.81042494,475.6946361,31.8125,31.6714527,31.6875,31.5,0.076069799,0.005786614,75.75232475,37.99645562,37.98545073,0.449447,21.85701072,477.7289174
KO_HIGH_2mm,PMI_330rpm,53.44921875,52.79046807,52.76087952,52.35617447,0.169939881,0.028879563,71.63349434,35.91318087,35.91228022,0.199313,20.64476279,426.2062306,32.6951561,32.47421301,32.49158859,32.13997269,0.095743166,0.009166754,71.63349434,35.91318087,35.91228022,0.199313,20.64476279,426.2062306,0.096,-0.045510568,-0.048,-0.144,0.033117792,0.001096788,0.048,-0.044961853,-0.048,-0.144,0.026934265,0.000725455,1.2,1.076696589,1.056,0.96,0.030765774,0.000946533,72.78721189,36.48506165,36.48769624,0.162875,20.96393337,439.4865024,0.687,0.612466268,0.612,0.5265,0.031764308,0.001008971,0.1155,0.029477958,0.03,-0.0525,0.048310677,0.002333922,-0.084,-0.173657324,-0.174,-0.2715,0.040342485,0.001627516,72.37719521,36.26050259,36.25520868,0.164571,20.8540376,434.8908844,0.362096,0.020764978,0.018056,-0.264984,0.056850968,0.003232033,0.077104,-0.093385539,-0.093208,-0.289872,0.035395565,0.001252846,1.554768,1.075061931,1.07604,0.526552,0.057862294,0.003348045,73.16205721,36.66182816,36.66059836,0.165181,21.07287978,444.0662622,1483,0.170078328,0,-1123,224.766775,50520.10313,73.16976609,36.66404805,36.6640483,0.158686,21.07638337,444.2139359,1437,0.425161815,-3,-1391,293.5721395,86184.60106,73.15214935,36.65216004,36.65215975,0.15217,21.07328481,444.0833327,0.233264,-0.008239569,-0.010248,-0.212768,0.052231057,0.002728083,0.111264,-0.033448317,-0.033672,-0.194224,0.030548709,0.000933224,1.144848,1.016595571,1.016504,0.879864,0.031420424,0.000987243,73.08495942,36.63046206,36.63040395,0.176067,21.04699558,442.976023,31500,310.5219758,420,-14700,3257.834579,10613486.15,71960,-1112.299153,-980,-175980,3722.874821,13859796.93,152320,-511.2912903,-560,-132160,3817.412302,14572636.68,73.08495942,36.63046206,36.63040395,0.176067,21.04699558,442.976023,1010.999512,1010.797401,1010.797363,1010.570068,0.052561592,0.002762721,72.23474697,36.44605187,36.44598796,0.661972,20.66197819,426.9173428,33.0699997,32.93749984,32.95999908,32.59999847,0.07527497,0.005666321,72.23474697,36.44605187,36.44598796,0.661972,20.66197819,426.9173428,32,31.90491071,31.875,31.75,0.049533458,0.002453563,71.39928345,35.75656615,35.6387836,0.409783,20.5786764,423.4819222
KO_HIGH_2mm,PMI_400rpm,53.04451752,52.32593644,52.2939148,51.75085068,0.255548044,0.065304803,85.5560635,42.8730459,42.87277511,0.197959,24.66377165,608.3016322,32.9912529,32.81591735,32.8432045,32.38055039,0.112379666,0.012629189,85.5560635,42.8730459,42.87277511,0.197959,24.66377165,608.3016322,0.096,-0.054154619,-0.048,-0.192,0.03974508,0.001579671,0.144,-0.042753558,-0.048,-0.24,0.044222247,0.001955607,1.2,1.077357876,1.056,0.96,0.031987701,0.001023213,86.56379969,43.36217437,43.3568756,0.161565,24.94811336,622.4083602,0.678,0.611542765,0.612,0.5415,0.026912246,0.000724269,0.114,0.027393176,0.027,-0.0555,0.049026414,0.002403589,-0.0825,-0.173347765,-0.174,-0.27,0.038534313,0.001484893,86.65804498,43.39468893,43.39601528,0.163229,24.97636425,623.818771,0.565592,0.020699826,0.020984,-0.322568,0.080182995,0.006429313,0.320616,-0.093424327,-0.094184,-0.528992,0.087179798,0.007600317,1.701656,1.075231036,1.074576,0.403088,0.076402232,0.005837301,86.97406919,43.56736459,43.56606159,0.163752,25.0598667,627.9969192,1265,-0.010764346,0,-1655,233.1020884,54336.58362,87.01703709,43.58720673,43.58721299,0.157371,25.07421417,628.7162161,1266,-0.090721756,0,-1344,261.2447803,68248.83524,87.00504977,43.57797696,43.57797677,0.150904,25.07263828,628.6371901,0.34404,-0.008173669,-0.007808,-0.289384,0.07331312,0.005374814,0.322568,-0.03340726,-0.03416,-0.392352,0.07746912,0.006001465,1.175104,1.016504935,1.016504,0.855952,0.034915427,0.001219087,86.90113677,43.53786652,43.5378008,0.174579,25.03583683,626.7931259,35000,311.1077627,420,-15540,3523.486187,12414954.91,71120,-1114.258814,-980,-168980,3912.046715,15304109.5,174440,-511.3908136,-560,-139300,3897.641757,15191611.26,86.90113677,43.53786652,43.5378008,0.174579,25.03583683,626.7931259,1010.986084,1010.780903,1010.781006,1010.585938,0.05002958,0.002502959,86.15422568,43.40671894,43.40599003,0.660672,24.68174546,609.1885588,33.34999847,33.21309597,33.22999954,32.79999924,0.097447302,0.009495977,86.15422568,43.40671894,43.40599003,0.660672,24.68174546,609.1885588,32.25,32.1359747,32.125,32,0.061054707,0.003727677,85.98702571,43.08165336,43.0674994,0.408501,24.82633227,616.346774
KO_HIGH_2mm,PMI_50rpm,59.32604599,57.63541973,57.60173988,56.16106796,0.798600517,0.637762786,79.92159592,40.26095631,40.25666118,0.642552,22.91802344,525.2357983,30.56695747,29.90314594,29.91924667,28.90141296,0.422536995,0.178537512,79.92159592,40.26095631,40.25666118,0.642552,22.91802344,525.2357983,0.048,-0.046818462,-0.048,-0.144,0.023602079,0.000557058,0.048,-0.046780615,-0.048,-0.144,0.022219268,0.000493696,1.152,1.072797231,1.056,0.96,0.02568207,0.000659569,80.16583179,40.40785534,40.41256733,0.656092,22.95175434,526.7830274,0.783,0.616734615,0.6165,0.453,0.079709979,0.006353681,0.141,0.045735,0.045,-0.0465,0.047912111,0.00229557,-0.0285,-0.196659231,-0.1965,-0.363,0.078771569,0.00620496,79.97343108,40.31092845,40.29228513,0.658163,22.90165577,524.4858371,0.105896,0.021538494,0.021472,-0.081496,0.01104331,0.000121955,-0.038552,-0.092849627,-0.093208,-0.150304,0.011014263,0.000121314,1.219024,1.073489045,1.0736,0.963312,0.015082133,0.000227471,80.82427982,40.74063466,40.74068307,0.658575,23.14242184,535.5716886,1865,0.621344505,0,-2085,57.95065644,3358.278582,80.8406505,40.74633853,40.74634231,0.652411,23.14823826,535.8409347,1999,-0.034153027,0,-1700,62.04164075,3849.165187,80.8331085,40.73936927,40.73936902,0.645629,23.14813738,535.8362641,0.034648,-0.00821575,-0.008296,-0.068808,0.004649482,2.16E-05,-0.005856,-0.03341818,-0.033184,-0.060024,0.004409355,1.94E-05,1.041392,1.016355866,1.016504,0.993568,0.003718097,1.38E-05,80.77512134,40.72211281,40.72191388,0.66964,23.12450891,534.7429123,90160,307.9745688,420,-12880,3138.245782,9848586.587,64960,-1104.387817,-980,-528780,3945.469344,15566728.35,366380,-510.7120367,-560,-57120,3789.679951,14361674.13,80.77512134,40.72211281,40.72191388,0.66964,23.12450891,534.7429123,1011.175049,1010.955772,1010.956055,1010.783691,0.050401832,0.002540345,79.63781389,40.39573419,40.39529754,1.15519,22.65817849,513.3930524,30.87999916,30.19600765,30.23999977,29.12000084,0.458891597,0.210581498,79.63781389,40.39573419,40.39529754,1.15519,22.65817849,513.3930524,29.8125,29.15645032,29.1875,28.375,0.412671099,0.170297436,80.33190315,40.49965771,40.47335334,0.903028,23.05329932,531.4546094
KO_HIGH_2mm,PMS_100rpm,50.53328705,49.97624685,49.96601105,49.06321335,0.226487871,0.051296756,79.62694065,39.9125516,39.9111202,0.204707,22.95009564,526.70689,33.6019516,33.39997613,33.41688919,33.02826309,0.103849443,0.010784707,79.62694065,39.9125516,39.9111202,0.204707,22.95009564,526.70689,0.048,-0.056261887,-0.048,-0.144,0.026151678,0.00068391,0.048,-0.045454189,-0.048,-0.144,0.024074972,0.000579604,1.152,1.075776,1.056,0.96,0.027330485,0.000746955,81.21190576,40.68311476,40.68280468,0.16754,23.39953992,547.5384686,0.8055,0.664600823,0.6645,0.522,0.068533105,0.004696787,0.171,0.080181456,0.0795,-0.0075,0.046339736,0.002147371,0.0255,-0.115187848,-0.1155,-0.252,0.063903552,0.004083664,80.62005638,40.39996238,40.40068276,0.169998,23.23750728,539.9817448,0.096136,0.021036448,0.020984,-0.057584,0.013585125,0.000184556,-0.0244,-0.091968281,-0.091744,-0.163968,0.0133563,0.000178391,1.172176,1.073291305,1.073112,0.959896,0.01709098,0.000292102,81.26310247,40.71916149,40.7223576,0.170574,23.40950774,548.0050526,623,0.198962958,0,-752,67.71824526,4585.760742,81.29471008,40.72942844,40.72942541,0.164156,23.4203756,548.5139933,948,-0.079522856,0,-924,92.38579601,8535.135305,81.28254345,40.72005387,40.72005389,0.157567,23.41877032,548.4388033,0.045384,-0.008529701,-0.008296,-0.060512,0.009154454,8.38E-05,0.011224,-0.033321653,-0.033184,-0.077104,0.008273874,6.85E-05,1.061888,1.016663474,1.016504,0.973072,0.008260527,6.82E-05,81.17898235,40.68028257,40.68017008,0.181522,23.38201803,546.718767,35980,314.9687477,420,-13860,3148.209043,9911220.181,81620,-1117.415971,-980,-171640,3427.717583,11749247.83,160300,-519.8166969,-560,-154280,3766.577194,14187103.76,81.17898235,40.68028257,40.68017008,0.181522,23.38201803,546.718767,1011.561523,1011.367367,1011.367188,1011.159668,0.049446599,0.002444966,80.20844853,40.43806749,40.44015971,0.667661,22.96243655,527.2734925,34.09000015,33.98531429,34.00999832,33.63999939,0.076621428,0.005870843,80.20844853,40.43806749,40.44015971,0.667661,22.96243655,527.2734925,33.1875,33.08533654,33.0625,33,0.042804889,0.001832259,79.83696393,39.99914995,39.9718796,0.415442,23.04435936,531.0424985
KO_HIGH_2mm,PMS_150rpm,50.12166596,49.6586686,49.64432526,49.21886826,0.148742293,0.02212427,59.80148164,30.03156502,30.03005534,0.265509,17.21044218,296.19932,33.32435989,33.18304815,33.19481659,32.9357338,0.062744792,0.003936909,59.80148164,30.03156502,30.03005534,0.265509,17.21044218,296.19932,0.048,-0.056635747,-0.048,-0.144,0.026738317,0.000714938,0.048,-0.04513762,-0.048,-0.144,0.026842905,0.000720542,1.296,1.075841013,1.056,0.96,0.028844983,0.000832033,60.61095467,30.41563457,30.41229188,0.229055,17.43196471,303.8733936,0.789,0.667229492,0.6675,0.5505,0.056860481,0.003233114,0.168,0.080806017,0.081,-0.006,0.046125833,0.002127592,0,-0.115637288,-0.1155,-0.231,0.054557212,0.002976489,60.29258601,30.26157317,30.26008575,0.230565,17.3441028,300.817902,0.117608,0.02078971,0.020496,-0.071736,0.016397327,0.000268872,0.038064,-0.092195795,-0.092232,-0.225944,0.027312829,0.000745991,1.177544,1.073251846,1.073112,0.963312,0.02251903,0.000507107,60.94694968,30.5884812,30.58909167,0.231312,17.52761302,307.2172181,602,0.28515471,0,-800,89.37813152,7988.450395,60.99073498,30.60778861,30.60778574,0.224847,17.54160113,307.7077702,570,-0.016464861,0,-742,104.4757514,10915.18262,60.98911422,30.60370813,30.603708,0.218301,17.54302849,307.7578486,0.061488,-0.008523758,-0.008784,-0.072712,0.012665938,0.000160426,0.067832,-0.033315807,-0.033184,-0.136152,0.023234707,0.000539852,1.082384,1.016748952,1.016504,0.957456,0.014383344,0.000206881,60.95335853,30.59781657,30.59781661,0.242113,17.52591814,307.1578065,32340,313.1179661,420,-14700,3163.475754,10007578.85,71120,-1117.429831,-980,-167160,3538.792349,12523051.29,99260,-519.000339,-560,-115360,3622.305772,13121099.1,60.95335853,30.59781657,30.59781661,0.242113,17.52591814,307.1578065,1011.525391,1011.351676,1011.352295,1011.168701,0.049814289,0.002481463,60.38312199,30.55532951,30.55739321,0.728153,17.22232586,296.6085081,33.88999939,33.81647419,33.83000183,33.56000137,0.049699143,0.002470005,60.38312199,30.55532951,30.55739321,0.728153,17.22232586,296.6085081,33.0625,32.98626078,33,32.875,0.027766147,0.000770959,59.17686681,29.81526876,29.80976584,0.475991,17.09726891,292.3166043
